timestamp,baseline_forecast,baseline_vol,realised_var,rs_forecast,rs_vol,regime
2025-12-13 04:00:00,2.603331562538958e-05,0.005102285333592152,4.073729267953817e-08,9.28320325012111e-06,0.003046834956166991,0
2025-12-13 05:00:00,2.247429371753013e-05,0.0047407060357640965,3.2016426525634544e-09,8.066018137593416e-06,0.0028400736148194144,0
2025-12-13 06:00:00,1.9516826306655553e-05,0.0044177852264065025,5.359979739014541e-08,7.116268310163217e-06,0.0026676334662324237,0
2025-12-13 07:00:00,1.707192441579458e-05,0.004131818536164745,2.440486504660669e-08,6.389135638202704e-06,0.002527673958049713,0
2025-12-13 08:00:00,1.5039735582971356e-05,0.0038781097951155735,7.249372830709143e-08,5.820581060562326e-06,0.0024125880420333527,0
2025-12-13 09:00:00,1.3361842885076037e-05,0.0036553854632686874,1.7765082283857155e-08,5.38842816302994e-06,0.0023212988095094394,0
2025-12-13 10:00:00,1.1961793082211363e-05,0.0034585825249965284,7.548425398230814e-08,5.043982706396344e-06,0.002245881276113309,0
2025-12-13 11:00:00,1.0809654553063871e-05,0.003287803910372982,6.479655030258689e-07,4.787174271483063e-06,0.0021879612134320533,0
2025-12-13 12:00:00,9.943164054668602e-06,0.003153278302761842,1.3148809874082602e-06,4.68833600436878e-06,0.002165256567792551,0
2025-12-13 13:00:00,9.328256796457782e-06,0.0030542195069211677,2.0137801596194875e-06,4.728428932331361e-06,0.002174495098254158,0
2025-12-13 14:00:00,8.926970459803783e-06,0.0029878036180116963,7.702402605232425e-07,4.881773811954433e-06,0.0022094736504322545,0
2025-12-13 15:00:00,8.400797217833965e-06,0.00289841287911746,8.398122335938288e-07,4.7830329268558e-06,0.0021870146151445353,0
2025-12-13 16:00:00,7.975240473809533e-06,0.002824046825711205,5.807241394657953e-07,4.718691860821624e-06,0.00217225501744653,0
2025-12-13 17:00:00,7.582021880005307e-06,0.002753547145048602,1.7459546899029726e-06,4.623505424311089e-06,0.002150233806894285,0
2025-12-13 18:00:00,7.437105168192284e-06,0.0027271056393532475,1.1174006208517912e-06,4.753611843952391e-06,0.002180277928144114,0
2025-12-13 19:00:00,7.219179655588281e-06,0.002686853113884025,8.905916298218758e-06,4.744459846423197e-06,0.0021781781025488243,0
2025-12-13 20:00:00,8.249565986977631e-06,0.002872205770305747,3.860030690174079e-06,6.1000237388245006e-06,0.002469822612825565,0
2025-12-13 21:00:00,8.319465012777937e-06,0.0028843482821562893,5.173449059260819e-07,6.2676213363534036e-06,0.0025035217866744047,0
2025-12-13 22:00:00,7.85764470414742e-06,0.002803149069198322,5.069548508535223e-07,5.81266436172832e-06,0.002410946777041816,0
2025-12-13 23:00:00,7.473024109068069e-06,0.0027336832495861822,2.8758519889377508e-06,5.458305637593731e-06,0.002336301700892616,0
2025-12-14 00:00:00,7.522409115965816e-06,0.0027427010620856614,1.2194811435888295e-07,5.598172388145493e-06,0.002366045728244806,0
2025-12-14 01:00:00,7.135131798141285e-06,0.0026711667484717767,6.2399769764318964e-09,5.224738641820198e-06,0.0022857687201071324,0
2025-12-14 02:00:00,6.795955463704096e-06,0.00260690534229843,3.78574486879258e-06,4.9151251865459604e-06,0.002217008161136526,0
2025-12-14 03:00:00,7.102379688376782e-06,0.0026650290220515014,2.022796943056787e-06,5.336460290674383e-06,0.002310077983678123,0
2025-12-14 04:00:00,7.082369059629699e-06,0.0026612720754612255,1.449239125991002e-06,5.35450784647807e-06,0.0023139809520560167,0
2025-12-14 05:00:00,6.9765848139744954e-06,0.002641322550158253,1.375010438816071e-06,5.268144709782729e-06,0.0022952439325228,0
2025-12-14 06:00:00,6.877311346853493e-06,0.002622462839937583,1.8238831342590725e-06,5.188236079934388e-06,0.0022777699795928446,0
2025-12-14 07:00:00,6.864780178225074e-06,0.002620072552091845,6.325407435146371e-07,5.204849243895927e-06,0.0022814138694888146,0
2025-12-14 08:00:00,6.669132955983115e-06,0.002582466448181489,7.148187927700004e-07,5.0092888514926665e-06,0.002238144064061263,0
2025-12-14 09:00:00,6.519669663286856e-06,0.0025533643812207566,6.930672203687334e-08,4.872146483762154e-06,0.0022072939278134558,0
2025-12-14 10:00:00,6.295336518094844e-06,0.002509050919789163,5.529744467906587e-06,4.652939562307749e-06,0.0021570673522882285,0
2025-12-14 11:00:00,6.958390859435187e-06,0.0026378762024468067,1.5425932254249506e-08,5.4384206875504194e-06,0.0023320421710488898,0
2025-12-14 12:00:00,6.650805985758002e-06,0.0025789156608462408,1.332152240948432e-08,5.0823120861149945e-06,0.0022543983867353602,0
2025-12-14 13:00:00,6.395387056027025e-06,0.0025289102506864543,5.730418134205234e-07,4.805999457943045e-06,0.0021922589851436454,0
2025-12-14 14:00:00,6.2705954744449405e-06,0.002504115707080034,1.1259509344924603e-06,4.689814997012311e-06,0.0021655980691283206,0
2025-12-14 15:00:00,6.2530789185066e-06,0.0025006157078820805,1.1210375954367897e-06,4.69652034333816e-06,0.0021671456673094587,0
2025-12-14 16:00:00,6.237787752548446e-06,0.002497556356230715,2.791263237127235e-05,4.7008566155760705e-06,0.002168145893517332,0
2025-12-14 17:00:00,1.039121970038452e-05,0.003223541484204061,2.223508348902447e-06,9.391594933297681e-06,0.0030645709215643357,0
2025-12-14 18:00:00,9.84113842781621e-06,0.0031370588817897904,1.2785708058448629e-06,8.531900771200971e-06,0.002920941761008078,0
2025-12-14 19:00:00,9.237996849764245e-06,0.0030394073188311312,2.7713103498387937e-11,7.700410205190552e-06,0.0027749612979626496,0
2025-12-14 20:00:00,8.538974448558331e-06,0.002922152365732891,8.631206216867071e-06,6.832407640013265e-06,0.0026138874574115206,0
2025-12-14 21:00:00,9.301403768585811e-06,0.00304982028463741,7.433254435696406e-06,7.669887932125293e-06,0.0027694562520692205,0
2025-12-14 22:00:00,9.747432631311418e-06,0.0031220878641241693,2.8879562935705028e-05,8.109251647628682e-06,0.0028476747791186903,0
2025-12-14 23:00:00,1.3452258506108215e-05,0.0036677320657469265,7.81707215752011e-09,1.2201892233208515e-05,0.003493120701208092,0
2025-12-15 00:00:00,1.203523123066381e-05,0.003469183078285695,8.013882409727526e-07,1.0321916933423241e-05,0.003212774024643383,0
2025-12-15 01:00:00,1.098343819418737e-05,0.0033141270636756477,3.5151398748997183e-07,9.003986627624852e-06,0.003000664364374138,0
2025-12-15 02:00:00,1.0041190920205917e-05,0.0031687838235206134,9.479862433402657e-07,7.904028969581102e-06,0.0028114104946772005,0
2025-12-15 03:00:00,9.352501745716606e-06,0.0030581860220916263,4.590650294380914e-06,7.156041492426123e-06,0.0026750778479188455,0
2025-12-15 04:00:00,9.34778298471783e-06,0.003057414428028662,1.6311896952338805e-05,7.213744355675149e-06,0.002685841461381358,0
2025-12-15 05:00:00,1.1166532362339034e-05,0.0033416361804270425,3.409789221985404e-05,9.309172290373681e-06,0.003051093622026974,0
2025-12-15 06:00:00,1.5440625428096602e-05,0.003929456123701676,3.439445612624852e-06,1.4044680355092518e-05,0.003747623294181596,0
2025-12-15 07:00:00,1.4217879490079894e-05,0.003770660351991398,0.00012130043056821442,1.2350259769918147e-05,0.0035142936374068325,0
2025-12-15 08:00:00,3.1531283680170724e-05,0.005615272360284114,1.3514586779923554e-05,3.165788218089114e-05,0.005626533762530102,0
2025-12-15 09:00:00,2.9129159100586748e-05,0.0053971436057035525,3.4515528259236966e-08,2.776124356539957e-05,0.005268893960348753,0
2025-12-15 10:00:00,2.5040825540125444e-05,0.0050040808886473295,1.6329187510302318e-05,2.238334985636752e-05,0.004731104507022384,0
2025-12-15 11:00:00,2.4184050871130006e-05,0.004917728222576966,2.281382903526971e-06,2.1066949686927678e-05,0.004589874691854635,0
2025-12-15 12:00:00,2.1289051082660548e-05,0.004614005969075088,8.46908964867601e-08,1.758912403285112e-05,0.0041939389638919545,0
2025-12-15 13:00:00,1.8546531698669584e-05,0.004306568436547779,8.942680062651578e-06,1.4509870319762667e-05,0.0038091823689294095,0
2025-12-15 14:00:00,1.7649481423675085e-05,0.004201128589281109,7.268094584547352e-08,1.3673559731168639e-05,0.0036977776746538777,0
2025-12-15 15:00:00,1.5526232277212164e-05,0.0039403340311719975,4.435977738039057e-08,1.1473643490570308e-05,0.003387276707115955,0
2025-12-15 16:00:00,1.3760938021480657e-05,0.00370957383286553,5.304564449634989e-07,9.763998788151485e-06,0.0031247397952711975,0
2025-12-15 17:00:00,1.237250157289027e-05,0.003517456690975778,6.604956752053384e-06,8.524260867726585e-06,0.0029196336872502663,0
2025-12-15 18:00:00,1.2165608504863781e-05,0.0034879232366644454,1.911019069208006e-06,8.62637886539676e-06,0.002937069775370813,0
2025-12-15 19:00:00,1.1264113409031854e-05,0.0033562052096127635,4.383047265288935e-07,7.884271468194577e-06,0.0028078944902176395,0
2025-12-15 20:00:00,1.028746144779551e-05,0.003207407278129098,0.0008170340300006384,0.000557935819149671,0.02362066508694603,1
2025-12-15 21:00:00,0.00013645874735095751,0.01168155586174023,2.0728252491078105e-07,0.00011874510949356741,0.010897022964716896,2
2025-12-15 22:00:00,0.00011408015108826213,0.010680831011127464,6.850836475322158e-05,0.00010015267755975717,0.010007630966405445,2
2025-12-15 23:00:00,0.00010614161093852263,0.010302505080732677,5.017749074202693e-05,9.211794967949439e-05,0.009597809629258875,2
2025-12-16 00:00:00,9.670741638972609e-05,0.009833992901651194,3.828872610667547e-05,8.375467077816416e-05,0.009151757797175588,2
2025-12-16 01:00:00,8.70345723896179e-05,0.009329232143623498,1.861164471158101e-05,7.57845586752635e-05,0.008705432710397773,2
2025-12-16 02:00:00,7.595271821784843e-05,0.008715085668990777,1.467344970479271e-05,6.733585548731591e-05,0.008205842765207966,2
2025-12-16 03:00:00,6.614972784650317e-05,0.008133248296130099,4.181141174874728e-07,6.010947632337641e-05,0.007753030138170263,2
2025-12-16 04:00:00,5.580302402054669e-05,0.007470142168697105,5.919410519297216e-06,5.2815692680698615e-05,0.007267440586664511,2
2025-12-16 05:00:00,4.807756958855345e-05,0.0069337990732753025,2.095001611734921e-06,4.748704266915281e-05,0.006891084288350623,2
2025-12-16 06:00:00,4.1075861454315524e-05,0.006409045284152354,2.6548641984540023e-05,4.2792284052760825e-05,0.006541581158463206,2
2025-12-16 07:00:00,3.907164161661963e-05,0.0062507312865471695,1.1308696839985643e-05,4.150015977345103e-05,0.0064420617641754285,2
2025-12-16 08:00:00,3.503964367192447e-05,0.005919429336678027,3.2270601990514086e-05,3.88986762464303e-05,0.0062368803296544255,2
2025-12-16 09:00:00,3.495534857440729e-05,0.005912304844509228,5.70767163306241e-07,3.894030368435996e-05,0.0062402166376144316,2
2025-12-16 10:00:00,2.9956090913237604e-05,0.005473215774408826,1.5683030552899642e-05,3.5733485179779346e-05,0.005977749173374486,2
2025-12-16 11:00:00,2.8159987221270948e-05,0.005306598460527322,2.4845088799092347e-05,3.4688233007316435e-05,0.005889671723221629,2
2025-12-16 12:00:00,2.8095118013212024e-05,0.005300482809444063,4.80295709994403e-06,3.478057846422085e-05,0.005897506122440302,2
2025-12-16 13:00:00,2.492475272793863e-05,0.004992469602104616,2.6488476845706937e-07,3.280640451195506e-05,0.005727687536166324,2
2025-12-16 14:00:00,2.158977595947625e-05,0.00464647995362901,4.9012477952320515e-09,3.0748019899139713e-05,0.005545089710648487,2
2025-12-16 15:00:00,1.878352678649721e-05,0.004333996629728409,2.1306702508752566e-06,6.9757322707358424e-06,0.002641161159553851,0
2025-12-16 16:00:00,1.678675761674359e-05,0.0040971645825794685,7.25072849872093e-05,6.643633986565086e-06,0.002577524779039978,0
2025-12-16 17:00:00,2.6074379358887248e-05,0.005106307801032685,2.1705520697469824e-09,3.6470320967665886e-05,0.006039066233091494,2
2025-12-16 18:00:00,2.2502352256902967e-05,0.004743664433420957,6.407831804662495e-06,3.3680418389734326e-05,0.005803483297962899,2
2025-12-16 19:00:00,2.053602119804926e-05,0.004531668699061005,2.4623241989700066e-05,3.2081887179300544e-05,0.0056640874974968865,2
2025-12-16 20:00:00,2.173777919215321e-05,0.0046623791343211474,6.875303165106566e-06,3.26528202652743e-05,0.005714264630315461,2
2025-12-16 21:00:00,1.9974624182955826e-05,0.004469297951910996,6.036272451952036e-05,7.216401800787355e-06,0.002686336129524255,0
2025-12-16 22:00:00,2.682970843279308e-05,0.00517974018969997,3.2558936768433924e-05,1.701823403225016e-05,0.004125316234211647,0
2025-12-16 23:00:00,2.8191377093599126e-05,0.00530955526325879,3.703468254489044e-07,1.9749092265312923e-05,0.004443995079352915,0
2025-12-17 00:00:00,2.431530971083217e-05,0.004931055638586141,2.2962735595971415e-07,1.623358230022699e-05,0.004029091994510301,0
2025-12-17 01:00:00,2.1078859412637555e-05,0.004591171899704645,1.698803337850798e-06,1.3484834324279543e-05,0.0036721702471807518,0
2025-12-17 02:00:00,1.8623207568963263e-05,0.004315461454927302,2.4729484002994735e-06,1.1611903914810167e-05,0.0034076243799471455,0
2025-12-17 03:00:00,1.6707023380209777e-05,0.004087422584002023,4.321872150818205e-06,1.0296033879120612e-05,0.0032087433489016554,0
2025-12-17 04:00:00,1.5405368895008716e-05,0.003924967375024755,5.487245880272048e-06,9.599863601090664e-06,0.003098364665608402,0
2025-12-17 05:00:00,1.4507074430945004e-05,0.0038088153579485845,3.613060561159534e-06,9.264299625630083e-06,0.003043731201277485,0
2025-12-17 06:00:00,1.3470647829882127e-05,0.0036702381162374365,8.786182652774203e-06,8.676373051579585e-06,0.0029455683749625614,0
2025-12-17 07:00:00,1.3415524752040817e-05,0.003662720949245358,2.436880628661381e-05,9.1258696747406e-06,0.00302090543955626,0
2025-12-17 08:00:00,1.5792919010048255e-05,0.0039740305748758725,4.6483293659134025e-08,1.2200469170228135e-05,0.003492917000191693,0
2025-12-17 09:00:00,1.3982441557442878e-05,0.00373931030504863,1.1738320698698246e-05,1.0327579146102679e-05,0.0032136551068997245,0
